user_id,household_size,num_adults,num_children,location_type,life_stage,employment_status,monthly_household_income,income_stability,credit_score,total_debt,monthly_debt_payments,rent_or_mortgage,savings_goal_monthly,has_health_insurance,financial_goal_type,emergency_fund_months,savings_rate_percentage,debt_to_income_ratio,housing_cost_ratio,monthly_savings_actual,financial_health_score,optimization_priority
4f11ad5a-03a5-4495-b567-3a54b007526d,2,2,0,urban,retiree,retired,3396,stable,365,8464.45,153.0,1284.01,522.64,True,other,3.0,17.94,4.51,37.81,609.37,83,none
d7dd8b0d-dbfd-4225-af19-0a27d0e2c65c,3,2,1,urban,young_family,employed,8236,stable,814,166051.88,7625.56,3546.07,1291.8,True,home,0.0,-61.52,92.59,43.06,-5066.56,0,critical
bd29aa0f-ef5d-4d42-9097-cdfd7708f44b,1,1,0,urban,young_professional,employed,5200,stable,380,178584.81,2011.85,1372.43,454.51,False,emergency_fund,1.19,8.0,38.69,26.39,416.24,28,high
6431d244-93d7-4605-8f2d-77c96254d585,3,2,1,rural,young_family,employed,8052,stable,752,11851.01,273.52,1605.66,1352.34,True,home,11.78,45.5,3.4,19.94,3663.62,96,none
43c9ad69-1fab-4424-aba4-da0792eb8bfe,1,1,0,urban,young_professional,employed,4145,stable,446,74262.34,2386.36,1774.43,320.33,False,emergency_fund,0.0,-54.47,57.57,42.81,-2257.77,0,critical
1181898f-5820-4277-9ddc-c90f4a775ec9,4,2,2,urban,young_family,employed,6790,stable,515,161142.31,2947.33,1908.67,378.57,True,home,0.0,-26.09,43.41,28.11,-1771.81,0,critical
669a7b5c-20e0-4a0f-854f-e9d1134c6cc8,6,2,4,suburban,established_family,employed,13873,variable,831,235276.69,9653.49,3609.77,1031.46,True,retirement,0.0,-26.66,69.58,26.02,-3698.76,0,critical
be594913-2bc8-4cf3-9bcd-1d01c1067ab6,4,2,2,urban,young_family,employed,5972,variable,622,64424.51,839.73,895.8,1107.9,True,home,3.32,19.16,14.06,15.0,1144.27,77,low
3e5fab29-2fbf-4497-8b37-a8ef0e61160a,4,2,2,rural,established_family,employed,9993,stable,639,194089.3,6221.23,1498.95,1407.17,True,retirement,0.0,-12.39,62.26,15.0,-1237.71,0,critical
f6bbf0e2-0ce5-4d27-8df9-d9563c8ffc8f,4,2,2,urban,young_family,employed,7574,variable,477,107453.56,2931.58,2250.31,869.1,False,home,0.0,-34.19,38.71,29.71,-2589.54,0,critical
d39ae0ba-90b5-4406-aaa5-17189818d1ca,2,2,0,suburban,retiree,retired,2782,seasonal,464,1997.22,88.42,655.68,527.81,True,other,2.69,14.42,3.18,23.57,401.27,76,low
3d93877f-8fcf-4fee-99e6-3de03d006c65,4,2,2,rural,young_family,employed,5136,stable,569,114531.27,5616.5,1143.01,548.1,True,home,0.0,-88.28,109.36,22.25,-4534.2,0,critical
bcd6f0ed-1f37-4b12-b3ea-de1131fa9350,6,2,4,urban,established_family,employed,12132,stable,850,179975.01,5555.49,6066.0,1630.91,True,retirement,0.0,-31.97,45.79,50.0,-3878.6,0,critical
955f5f67-daa7-4ab7-8474-fb941cd1c72e,5,2,3,urban,established_family,employed,13599,stable,768,406499.92,9323.64,3531.97,1824.52,True,retirement,0.0,-28.9,68.56,25.97,-3929.7,0,critical
ae470520-9a1d-4a8d-90ab-479a325c9237,4,2,2,urban,young_family,employed,5097,stable,568,178028.7,5422.45,1257.09,598.31,False,home,0.0,-101.76,106.39,24.66,-5186.49,0,critical
e62b5d0a-a48a-43b3-8588-e993ea6d9023,2,2,0,urban,empty_nesters,employed,12513,stable,783,52546.66,1405.6,1876.95,915.17,True,retirement,20.35,58.76,11.23,15.0,7352.96,89,none
4ce01df6-8c00-4c74-baa5-e9ff03fce51a,1,1,0,urban,young_professional,employed,4654,variable,324,157684.12,4663.88,1944.59,845.65,True,emergency_fund,0.0,-83.32,100.21,41.78,-3877.64,0,critical
69577b45-8735-441e-81a5-4af7f930f4f1,1,1,0,urban,young_professional,employed,6770,seasonal,532,137929.83,6446.59,2090.25,1059.43,True,emergency_fund,0.0,-55.38,95.22,30.88,-3749.19,0,critical
d9796959-3483-4712-bcb6-03045a010676,2,2,0,urban,empty_nesters,employed,7209,stable,573,60305.9,943.51,2280.89,631.85,False,retirement,3.52,18.11,13.09,31.64,1305.42,77,low
17430529-c3b3-410f-a13e-be1f2be79c00,1,1,0,suburban,retiree,retired,5114,stable,463,15905.87,713.45,804.2,717.43,True,other,6.43,23.74,13.95,15.73,1214.32,87,none
ea844c7e-216c-446a-bd9a-936555143550,1,1,0,urban,young_professional,employed,3222,stable,495,110536.22,5061.63,1611.0,560.4,True,emergency_fund,0.0,-170.36,157.1,50.0,-5488.94,0,critical
792a0d82-8793-4f7d-ba77-0af5e71f461d,1,1,0,rural,young_professional,employed,3101,seasonal,375,69274.65,2292.44,699.01,570.55,True,emergency_fund,0.0,-56.61,73.93,22.54,-1755.4,0,critical
f318affb-ef52-45bc-861c-b1a5d8000264,5,2,3,rural,established_family,employed,11224,stable,850,313651.74,13126.48,3405.18,580.75,True,retirement,0.0,-85.71,116.95,30.34,-9619.75,0,critical
d6da3f64-cf5b-4314-bc2e-d34661f07d8f,4,2,2,suburban,young_family,employed,6825,stable,683,201203.21,2405.95,2257.08,967.25,True,home,0.0,-17.39,35.25,33.07,-1187.08,0,critical
e4b8f73d-dc38-4fe8-bf43-fabfda03fb94,1,1,0,suburban,young_professional,employed,6635,variable,698,30908.32,1209.86,2154.14,740.88,True,emergency_fund,6.14,31.35,18.23,32.47,2080.05,83,none
38a7c8f4-96d1-4e56-9a82-cd1eaab86022,1,1,0,urban,young_professional,employed,6682,variable,602,192601.24,3146.34,2312.33,572.27,False,emergency_fund,0.0,-7.68,47.09,34.61,-513.19,0,critical
6809da3b-40a1-470c-bb7d-01999670149f,1,1,0,rural,young_professional,employed,4352,seasonal,573,115018.6,4266.5,1048.56,584.58,True,emergency_fund,0.0,-66.7,98.04,24.09,-2902.93,0,critical
11e2f180-f2fc-491d-bc9c-65db174cc42b,1,1,0,suburban,young_professional,employed,5269,stable,508,179972.21,4767.51,1935.32,948.24,True,emergency_fund,0.0,-75.11,90.48,36.73,-3957.7,0,critical
6a7de5f6-32bf-4851-985c-3b288cc3d987,4,2,2,urban,young_family,employed,9642,variable,552,317358.38,12137.03,3223.88,537.93,True,home,0.0,-93.85,125.88,33.44,-9048.73,0,critical
c0b0601f-ee6d-4492-a6c1-6739b2e50453,6,2,4,suburban,established_family,employed,14349,stable,850,370218.65,18349.53,3599.9,2135.42,False,retirement,0.0,-91.7,127.88,25.09,-13157.38,0,critical
cc913ba3-3120-4447-acd5-73ae929de6ec,4,2,2,urban,established_family,employed,13387,variable,736,272097.96,2912.76,5053.78,2057.06,True,retirement,1.29,8.28,21.76,37.75,1107.95,44,medium
17970dd2-83a8-479a-b34b-d4ee1f65e5b1,4,2,2,urban,young_family,employed,5255,stable,502,3680.91,99.63,1282.51,683.05,True,home,1.61,9.82,1.9,24.41,516.0,66,low
d37e2364-9732-4512-999d-7aba7f295e57,4,2,2,urban,established_family,employed,12597,stable,802,422679.71,5045.33,4335.85,856.74,True,retirement,0.0,-0.37,40.05,34.42,-46.39,8,critical
5ee4be88-dd1c-41dd-9510-761a0ceed2ff,4,2,2,suburban,young_family,employed,9973,stable,621,225655.41,6463.06,3675.44,1791.27,True,home,0.0,-46.42,64.81,36.85,-4629.36,0,critical
58c6a66f-8a39-4672-ad5b-1955d5c8533e,1,1,0,urban,retiree,retired,4677,stable,510,6699.83,184.53,1676.65,672.66,True,other,4.59,20.44,3.95,35.85,955.78,92,none
5c146a24-9b0d-4070-b2da-ebe60d604cb5,4,2,2,suburban,young_family,employed,5934,variable,530,144663.29,3350.37,2358.18,945.43,False,home,0.0,-69.51,56.46,39.74,-4124.64,0,critical
b8199141-9ae7-44fd-a4ba-5e0424bcfbdd,1,1,0,rural,young_professional,employed,3101,stable,493,74602.59,2806.47,696.26,264.13,False,emergency_fund,0.0,-56.7,90.5,22.45,-1758.38,0,critical
5c7002ae-bf07-494a-a3f8-c97e589836f9,1,1,0,suburban,young_professional,employed,5367,seasonal,596,165229.16,4618.26,1243.58,717.1,True,emergency_fund,0.0,-42.44,86.05,23.17,-2277.58,0,critical
ab72acb8-050e-4ef7-a3a4-8ec4afa4b8a9,2,2,0,suburban,empty_nesters,employed,7157,stable,610,2607.52,97.21,1325.52,1105.4,True,retirement,13.59,39.9,1.36,18.52,2855.84,98,none
cc8f0e66-ec07-40bd-86a0-0659130b96fe,4,2,2,urban,young_family,employed,7636,stable,682,208347.43,6459.22,2472.32,930.73,True,home,0.0,-53.72,84.59,32.38,-4102.06,0,critical
d0eb2840-84f1-4287-979e-d302ed36771c,1,1,0,urban,young_professional,employed,3159,stable,429,96105.89,2472.88,1165.88,476.47,True,emergency_fund,0.0,-61.89,78.28,36.91,-1955.0,0,critical
fe9c9895-2232-4fcb-98ae-7da1c8d85815,6,2,4,urban,established_family,employed,9467,stable,485,98295.0,1146.64,2634.53,1145.42,True,retirement,0.52,3.45,12.11,27.83,326.86,42,medium
c27daa64-c4c5-4b87-9d89-1fa33c7361bb,1,1,0,rural,young_professional,employed,4728,seasonal,521,114248.38,3426.5,1245.03,620.12,True,emergency_fund,0.0,-31.01,72.47,26.33,-1466.05,0,critical
ad119c94-6235-4890-9b04-33ac64bfe05b,2,2,0,urban,retiree,retired,4954,variable,399,34406.26,688.11,1576.81,705.52,True,other,2.18,12.04,13.89,31.83,596.59,61,low
8ed5c6c1-b6e5-4ac3-930a-3d57a95103a8,3,2,1,suburban,young_family,employed,5509,stable,428,15720.56,750.24,2438.38,926.84,True,home,0.0,-27.43,13.62,44.26,-1510.88,14,critical
f100203a-c4d7-4aee-bef8-338301ec794b,4,2,2,suburban,young_family,employed,7265,variable,615,111203.48,2832.51,1148.77,764.94,True,home,0.0,-1.21,38.99,15.81,-88.19,7,critical
f7d3d1f9-a12d-445a-a222-4d15f3e5486e,1,1,0,urban,young_professional,employed,6049,stable,445,37122.81,856.32,2313.92,1138.39,True,emergency_fund,1.69,9.08,14.16,38.25,548.98,54,medium
caa4097c-9d29-4c99-8c46-764200edce9a,3,2,1,rural,young_family,employed,7779,seasonal,638,18376.89,463.33,2299.32,1091.67,True,home,4.88,24.05,5.96,29.56,1870.76,91,none
94c8ea3f-4796-4bde-b6f4-23921cdba0d5,4,2,2,suburban,established_family,employed,11745,variable,731,361057.78,8485.33,3783.54,752.57,False,retirement,0.0,-46.57,72.25,32.21,-5470.1,0,critical
ec89382b-20ff-44bc-8c49-5d1822f4e2be,4,2,2,suburban,young_family,employed,6665,stable,593,208215.36,5148.35,1578.77,1282.12,True,home,0.0,-57.37,77.24,23.69,-3823.97,0,critical
1da8cd4d-e0f3-43b9-9e89-cf7b169c8a5c,1,1,0,urban,young_professional,employed,6321,stable,459,81104.43,2093.57,1433.25,588.1,True,emergency_fund,3.39,19.34,33.12,22.67,1222.25,60,low
8ebaa6ea-b473-4a30-aaea-bce70ac53b12,1,1,0,suburban,young_professional,employed,6806,stable,574,72622.34,3088.75,2549.84,811.91,True,emergency_fund,0.0,-4.59,45.38,37.46,-312.45,0,critical
089d84c3-2751-48a2-a761-03a0e92ed2ae,2,2,0,urban,empty_nesters,employed,9406,stable,611,312696.56,9795.37,2616.51,1486.01,True,retirement,0.0,-47.97,104.14,27.82,-4511.73,0,critical
bd029b7a-1145-4113-9259-b9ee6ea9ef1f,5,2,3,urban,established_family,employed,14461,stable,850,135420.62,2125.28,5248.66,1777.25,True,retirement,2.96,18.1,14.7,36.3,2617.99,73,low
2afcd23d-5e40-40c7-b05e-29beec901985,2,2,0,suburban,empty_nesters,employed,10112,stable,547,327754.08,4775.63,1516.8,978.24,False,retirement,1.25,7.66,47.23,15.0,774.78,20,high
70d179ba-b44a-4ab1-b187-9216a827c90b,4,2,2,rural,young_family,employed,6112,stable,465,113131.11,4779.16,1235.16,940.14,True,home,0.0,-72.86,78.19,20.21,-4453.39,0,critical
bf077832-f2e2-4b0a-b4d6-61bf55fff909,5,2,3,suburban,established_family,employed,14792,variable,850,509428.47,8219.74,3400.24,2338.77,False,retirement,0.0,-8.55,55.57,22.99,-1265.16,0,critical
fae4dbb8-9b22-4808-bd9a-15ce651c4ebc,4,2,2,rural,established_family,employed,9028,stable,697,314537.49,6735.91,4325.76,670.49,True,retirement,0.0,-58.7,74.61,47.91,-5299.37,0,critical
809071cb-cd2c-4bf4-9b67-2b46c5c7a03d,3,2,1,urban,young_family,employed,8814,stable,732,64184.18,2243.85,4368.47,1367.82,False,home,0.0,-8.56,25.46,49.56,-754.26,6,critical
126b71da-4b1d-410f-bab9-1df2c1aa2286,6,2,4,urban,established_family,employed,11159,stable,751,91350.89,4277.1,3235.39,673.66,False,retirement,0.0,-23.23,38.33,28.99,-2591.76,0,critical
c45ac4ae-e6a1-487c-a3d4-8183dfc953b1,1,1,0,rural,retiree,retired,2685,stable,313,17816.56,743.41,788.38,264.11,True,other,0.0,-26.71,27.69,29.36,-717.09,2,critical
b20c5ab0-ecc3-46c6-bd76-075ed04f58e2,3,2,1,rural,young_family,employed,5733,seasonal,372,100221.62,2421.09,2866.5,816.43,True,home,0.0,-39.59,42.23,50.0,-2269.91,0,critical
42897594-bd98-45b5-8471-83698a94932a,4,2,2,urban,established_family,employed,11869,stable,757,29288.59,1026.77,2917.83,1586.08,False,retirement,6.51,31.36,8.65,24.58,3722.53,92,none
c9406988-9335-4a53-8787-cfa44ebf1edf,4,2,2,urban,established_family,employed,14918,seasonal,765,243409.27,3941.64,3884.39,2899.56,True,retirement,4.3,24.53,26.42,26.04,3658.74,70,low
a7c8e116-32ab-4a15-817f-96033191a202,5,2,3,rural,established_family,employed,11836,seasonal,774,16635.12,391.84,2106.21,1337.93,True,retirement,11.01,43.78,3.31,17.79,5181.86,96,none
26d7bd79-be5b-4cfe-a7dc-821cc4fdc85c,4,2,2,urban,established_family,employed,12746,stable,673,283847.44,6069.29,4118.82,1835.73,True,retirement,0.0,-4.9,47.62,32.31,-624.46,0,critical
bad5ce31-571a-4180-9054-4dc2426a3465,2,2,0,urban,empty_nesters,employed,8640,stable,584,15576.4,289.88,2676.55,688.35,True,retirement,7.91,29.45,3.36,30.98,2544.22,96,none
cd452b2e-f8f9-48b7-bb63-af950af6ab59,2,2,0,suburban,empty_nesters,employed,9553,variable,521,10738.34,292.11,2386.11,729.84,True,retirement,14.78,46.76,3.06,24.98,4467.3,97,none
962882bb-61be-48a8-9b9d-ef4c5a7034e3,4,2,2,urban,young_family,employed,5804,stable,607,183478.07,5494.28,1912.55,1058.66,True,home,0.0,-89.57,94.66,32.95,-5198.48,0,critical
6dab4f20-d7b5-4e11-885a-1515e5e844ab,5,2,3,urban,established_family,employed,12255,stable,850,136653.14,6224.38,3564.97,1317.57,True,retirement,0.0,-14.13,50.79,29.09,-1731.8,0,critical
8f35acfe-8e08-49cd-9df8-deff9de95a19,2,2,0,rural,empty_nesters,employed,7930,stable,608,2278.35,94.0,2579.21,1351.74,False,retirement,7.53,30.16,1.19,32.52,2392.0,98,none
2e38ce38-2273-4c3c-83a2-2e0d2f8436a3,6,2,4,urban,established_family,employed,14156,stable,686,253345.45,11162.39,4756.34,1103.7,True,retirement,0.0,-59.15,78.85,33.6,-8373.86,0,critical
0ddcbdfa-b04a-4c8b-8144-a09fef941d4a,1,1,0,urban,retiree,retired,3239,stable,300,19421.3,377.49,739.01,388.0,False,other,0.84,3.99,11.65,22.82,129.39,44,medium
1e99cae5-387d-4f7b-a6c2-d1967dcb62c9,1,1,0,urban,young_professional,employed,5504,seasonal,300,70697.16,2144.36,1877.8,629.88,True,emergency_fund,0.0,-8.05,38.96,34.12,-443.07,0,critical
f58035b2-cd54-43a9-98e4-f252999fb306,2,2,0,suburban,empty_nesters,employed,12660,stable,741,448049.11,14633.62,3701.38,923.22,True,retirement,0.0,-66.25,115.59,29.24,-8387.56,0,critical
c5911069-aced-4f8f-870d-97998fe2439a,2,2,0,urban,empty_nesters,employed,10587,stable,734,340906.18,5944.89,3664.14,874.65,True,retirement,0.0,-10.23,56.15,34.61,-1083.43,0,critical
f9d6549b-a1e5-416e-95f1-a8a285316080,2,2,0,urban,retiree,retired,5603,stable,587,13146.96,241.91,2606.79,815.84,True,other,3.56,20.05,4.32,46.52,1123.44,88,none
db51fdf7-8714-48df-b659-59aac2c8c9a4,1,1,0,urban,young_professional,employed,6161,stable,563,13191.77,432.39,1766.64,992.41,True,emergency_fund,6.37,25.19,7.02,28.67,1552.2,93,none
f2a2e963-b337-4144-9ce8-825767a84027,2,2,0,urban,empty_nesters,employed,12731,stable,850,77389.79,2699.23,3384.07,2353.21,True,retirement,7.99,37.37,21.2,26.58,4757.23,80,none
7d20bfff-871a-47a5-9e0c-1a7bd4a63e22,1,1,0,suburban,young_professional,employed,6739,variable,426,80505.59,1294.08,1010.85,1207.32,True,emergency_fund,11.7,44.62,19.2,15.0,3006.91,82,none
40c71a09-0a26-46b1-a1f9-035376df829c,4,2,2,rural,young_family,employed,5549,stable,470,34711.47,1205.9,1415.76,530.99,True,home,0.0,-22.52,21.73,25.51,-1249.43,7,critical
fb176f5c-e66c-4969-b912-2e03db4a4136,6,2,4,urban,established_family,employed,8258,stable,568,231001.79,2362.46,3168.45,516.75,True,retirement,0.0,-34.41,28.61,38.37,-2841.8,1,critical
d7dd6f72-09a9-42cc-9c2a-f7a4e77b989b,1,1,0,suburban,young_professional,employed,6756,stable,569,236105.71,3419.77,2529.84,1197.76,True,emergency_fund,0.0,-18.28,50.62,37.45,-1234.94,0,critical
9a4516c8-8886-403f-8654-2a62ceffd3d9,4,2,2,urban,established_family,employed,10204,seasonal,735,147418.04,4415.68,3772.92,741.45,True,retirement,0.0,-16.23,43.27,36.97,-1656.25,0,critical
c5699261-a6c7-448e-8931-6f30f9425b47,6,2,4,suburban,established_family,employed,14580,stable,734,174253.75,6451.69,4814.88,2195.28,True,retirement,0.0,-19.03,44.25,33.02,-2774.36,0,critical
2aecebf4-619e-49b5-9a41-325a9bf89ee8,4,2,2,rural,young_family,employed,5745,stable,531,165360.85,2505.09,1441.25,470.98,False,home,0.0,-34.18,43.6,25.09,-1963.46,0,critical
84b2d06d-d567-42c7-96bd-63c87f7d8bb5,4,2,2,rural,established_family,employed,12029,stable,667,299477.55,13401.9,4422.74,1961.97,True,retirement,0.0,-92.98,111.41,36.77,-11184.22,0,critical
a8947609-c1b7-45ae-8fb0-0bf1f9d4ce40,3,2,1,urban,young_family,employed,7843,variable,428,273665.5,3668.26,2554.45,796.36,True,home,0.0,-13.18,46.77,32.57,-1033.63,0,critical
512f7e67-07ea-4032-a2a0-6b2adc3f98d0,2,2,0,suburban,retiree,retired,5865,variable,496,18496.42,711.79,1577.48,555.88,True,other,3.21,14.84,12.14,26.9,870.38,71,low
dcf695db-1d5c-474e-882f-50fb9c878a76,4,2,2,urban,young_family,employed,5878,stable,560,117253.51,1531.54,2025.68,1022.65,True,home,0.0,-23.9,26.06,34.46,-1404.93,3,critical
e10011f7-648a-43e8-ae80-37d5737398ad,6,2,4,suburban,established_family,employed,12972,stable,850,183545.68,6767.86,3496.08,2569.81,False,retirement,0.0,-19.3,52.17,26.95,-2504.21,0,critical
2e55260f-8e9c-465e-9cb1-83b679dec01d,2,2,0,urban,retiree,retired,5265,variable,445,29368.91,931.27,1706.46,503.76,True,other,0.0,-3.17,17.69,32.41,-166.86,23,high
7d126de3-2f18-43b5-8a23-4aa5e6d813fa,6,2,4,urban,established_family,employed,10486,seasonal,726,165993.7,5028.76,1572.9,1174.89,True,retirement,0.0,-5.9,47.96,15.0,-618.85,0,critical
d6eeddd4-66b0-4d1f-9519-11d73a4956e9,3,2,1,urban,young_family,employed,9922,seasonal,636,31441.67,1269.57,3302.49,639.78,True,home,4.16,21.5,12.8,33.28,2133.39,82,none
3522e8fa-a319-4038-978d-caa69eb39b52,2,2,0,urban,empty_nesters,employed,12540,variable,813,171231.55,4676.79,6069.67,1672.96,True,retirement,0.0,-1.75,37.29,48.4,-218.94,8,critical
b1762ada-95e6-4003-b7f6-856a695a3405,1,1,0,suburban,young_professional,employed,4448,stable,546,20593.11,806.83,2158.37,705.58,True,emergency_fund,0.0,-15.19,18.14,48.52,-675.53,10,critical
141cbea6-4f4f-4887-b2f3-e98ebad6cfb4,5,2,3,suburban,established_family,employed,9612,variable,769,185386.92,7987.12,1924.32,1336.65,True,retirement,0.0,-43.71,83.1,20.02,-4201.61,0,critical
6fcc3bfe-04eb-42a0-8dd9-968f3372734a,1,1,0,suburban,young_professional,employed,3865,stable,498,61166.28,1874.07,877.84,434.24,True,emergency_fund,0.0,-5.3,48.49,22.71,-204.86,0,critical
ca292ad8-21ab-4dd8-9b3b-f01181412163,5,2,3,urban,established_family,employed,10825,stable,662,284793.47,9552.63,4419.09,1615.71,True,retirement,0.0,-76.83,88.25,40.82,-8317.34,0,critical
d177e537-cad3-4283-a311-7db9e2b42fd4,3,2,1,urban,young_family,employed,8517,stable,699,272933.76,7914.63,4080.27,1541.38,True,home,0.0,-74.96,92.93,47.91,-6384.29,0,critical
8c11a104-63d4-41d3-bdfc-9e7500a2e667,1,1,0,suburban,young_professional,employed,5955,stable,575,195453.53,9482.84,2308.87,955.71,True,emergency_fund,0.0,-138.04,159.24,38.77,-8220.3,0,critical
f12cee66-a335-4270-9596-54b835cd4921,1,1,0,urban,retiree,retired,3637,stable,484,5465.14,171.46,545.55,665.22,True,other,14.18,46.93,4.71,15.0,1706.68,95,none
3bd3eff9-7e52-4836-919f-fefa648833ea,1,1,0,suburban,young_professional,employed,3661,stable,300,42724.51,1904.9,928.89,685.49,False,emergency_fund,0.0,-47.76,52.03,25.37,-1748.42,0,critical
242bfcd3-b7fa-4af9-9bc3-51fb16d3750a,2,2,0,urban,empty_nesters,employed,10451,stable,629,333474.87,15498.23,3861.52,1059.33,True,retirement,0.0,-109.09,148.29,36.95,-11401.23,0,critical
e86208f8-8399-48c5-a2d6-17e88774f8f8,1,1,0,urban,young_professional,employed,6758,stable,599,168916.57,6650.53,1303.98,968.45,True,emergency_fund,0.0,-40.09,98.41,19.3,-2709.09,0,critical
534b7ed3-7c2a-40ca-96f0-2487b7de0c7a,4,2,2,urban,young_family,employed,5409,stable,523,90202.77,4278.57,1232.4,474.37,False,home,0.0,-69.61,79.1,22.78,-3765.26,0,critical
7f502293-2d36-4525-b2ce-f270186263e2,6,2,4,rural,established_family,employed,9717,variable,692,26124.87,460.85,3882.46,1130.28,True,retirement,0.0,-2.09,4.74,39.96,-203.17,37,high
896c64f7-9935-4d60-a6cc-54bf9fb86cf5,3,2,1,urban,young_family,employed,7615,stable,606,128037.96,4281.5,1974.54,465.12,True,home,0.0,-18.48,56.22,25.93,-1407.03,0,critical
bb4415cd-789f-455a-a399-abcdd9614299,5,2,3,urban,established_family,employed,9475,variable,720,118732.36,5399.02,2749.4,924.41,True,retirement,0.0,-32.41,56.98,29.02,-3071.06,0,critical
d473b96a-4771-4003-9203-86b2a2bb05eb,4,2,2,urban,established_family,employed,14774,stable,762,357226.78,4159.45,4956.46,2171.97,True,retirement,1.62,10.61,28.15,33.55,1567.28,44,medium
57add2f4-bd80-4fb2-afbc-9814cd486936,3,2,1,suburban,young_family,employed,7682,variable,567,9817.48,415.06,2673.8,1116.78,True,home,3.72,20.05,5.4,34.81,1540.22,88,none
bae2e624-afd5-4740-87f1-868b95544da2,1,1,0,suburban,young_professional,employed,3184,stable,439,35430.35,1342.8,743.53,600.11,True,emergency_fund,0.0,-3.63,42.17,23.35,-115.46,0,critical
7bf570f4-8e72-4d15-9687-cbf0df918d8a,4,2,2,suburban,young_family,employed,5747,stable,527,203516.96,9627.63,1227.56,834.25,True,home,0.0,-146.16,167.52,21.36,-8399.54,0,critical
5587cda5-e793-4d2b-a301-575a9193b983,2,2,0,urban,empty_nesters,employed,11996,stable,808,87450.53,3725.41,5053.01,1012.59,True,retirement,1.33,9.04,31.06,42.12,1084.83,37,high
98fc83e8-5490-474b-ac1f-9c554ff4f2cb,6,2,4,rural,established_family,employed,10893,stable,753,197568.28,4378.11,5446.5,1396.98,True,retirement,0.0,-40.43,40.19,50.0,-4404.24,0,critical
f5976492-222a-451c-a4a4-c6c5db22928f,3,2,1,rural,young_family,employed,9842,stable,812,207004.18,10178.32,3105.97,1028.05,True,home,0.0,-59.8,103.42,31.56,-5885.83,0,critical
cf9193c7-1dac-474f-8245-af13e31d8b0e,3,2,1,urban,young_family,employed,5839,stable,479,152935.56,4644.66,1096.31,904.79,True,home,0.0,-66.35,79.55,18.78,-3874.26,0,critical
c1518c2f-3019-4aa2-a1bb-148028e20fdc,3,2,1,rural,young_family,employed,8840,stable,711,49636.32,1713.7,4100.21,1077.62,True,home,0.0,-2.22,19.39,46.38,-196.16,23,high
dc598549-1f28-4e09-908a-6bb82eeb47f8,3,2,1,suburban,young_family,employed,9782,stable,662,59489.75,1655.55,2992.69,930.18,True,home,3.16,17.48,16.92,30.59,1710.04,71,low
8515dc5b-5315-41d8-a83a-2be7297ddf51,4,2,2,urban,young_family,employed,8445,stable,730,74671.23,1940.24,1909.82,424.37,True,home,1.95,11.97,22.98,22.61,1010.46,52,medium
cc5d93fd-c29c-4354-ae74-458d96fb7de6,1,1,0,urban,retiree,retired,5459,stable,448,37521.27,1139.36,1714.67,1012.41,True,other,0.25,1.36,20.87,31.41,74.4,29,high
f018220e-d88e-4337-9023-339b3357668e,2,2,0,urban,empty_nesters,employed,12685,stable,847,6884.15,327.81,1902.75,1875.04,True,retirement,24.0,67.08,2.58,15.0,8509.44,97,none
26e04b9b-00f3-420f-b45a-562ce0fe5903,3,2,1,rural,young_family,employed,8618,stable,545,276438.57,12431.99,3192.62,1412.91,True,home,0.0,-124.28,144.26,37.05,-10710.37,0,critical
1ef360d6-8e80-4811-aa36-2f072c2481e8,2,2,0,urban,empty_nesters,employed,11833,stable,705,159630.28,5774.58,1774.95,2223.01,False,retirement,1.75,10.74,48.8,15.0,1270.8,25,high
fee7d7b0-d22c-4485-8180-78e035b247b5,2,2,0,urban,empty_nesters,employed,10587,stable,720,321813.95,9648.57,3015.78,1318.4,True,retirement,0.0,-40.14,91.14,28.49,-4249.29,0,critical
5820bab5-a528-4238-8234-a59c16515b0d,3,2,1,urban,young_family,employed,8922,stable,562,280619.43,4215.03,3488.22,556.86,True,home,0.0,-18.83,47.24,39.1,-1679.68,0,critical
5a9e290d-7b45-48d6-aec1-d29b1c2bd06a,4,2,2,urban,established_family,employed,9174,seasonal,529,266303.45,11405.75,1691.78,1757.85,True,retirement,0.0,-90.52,124.33,18.44,-8304.31,0,critical
a02b3e35-77d3-430d-9cbd-75935b6853b0,3,2,1,urban,young_family,employed,5086,stable,610,174233.14,6656.23,2253.46,651.88,True,home,0.0,-122.1,130.87,44.31,-6210.02,0,critical
1ce1b448-1f2b-4507-b8a1-cfc71dee67b1,5,2,3,suburban,established_family,employed,10862,variable,700,335674.55,15665.39,2875.11,955.2,True,retirement,0.0,-110.32,144.22,26.47,-11982.58,0,critical
7d6fa641-9c88-481d-a31a-795490ad1017,4,2,2,rural,established_family,employed,10638,seasonal,753,371085.69,18423.69,2688.08,1646.75,True,retirement,0.0,-135.51,173.19,25.27,-14415.35,0,critical
aee54493-dd53-4ec0-beb1-5290a3d0a0f4,2,2,0,rural,empty_nesters,employed,8625,variable,728,263157.27,2720.65,2047.85,1060.65,True,retirement,2.95,16.76,31.54,23.74,1445.83,56,medium
148a233a-df10-45e1-bbf4-cb2ac5ec6d29,1,1,0,rural,young_professional,employed,3388,stable,304,81322.17,3919.17,1155.84,346.59,True,emergency_fund,0.0,-108.08,115.68,34.12,-3661.75,0,critical
