user_id,month_year,housing_utilities,groceries,restaurants_cafes,transportation_fuel,public_transport,healthcare_pharmacy,education_tuition,childcare,clothing_personal_care,entertainment_hobbies,subscriptions,other_shopping,gifts_charity,miscellaneous,total_expenses,total_essential_spending,total_discretionary_spending,essential_spending_ratio,discretionary_spending_ratio,savings_this_month,spending_vs_last_month_percentage,highest_spending_category,meets_50_30_20_rule
9005b0ac-6031-4a92-8a77-4443aba42721,2024-10,1776.47,187.8,400.17,63.5,154.64,70.29,0,0,290.75,278.26,144.01,129.86,143.3,23.52,7881.9,6472.03,1409.87,0.8211,0.1789,-1921.9,0.0,restaurants_cafes,False
9005b0ac-6031-4a92-8a77-4443aba42721,2024-10,1810.68,200.34,437.67,63.29,160.0,68.79,0,0,104.55,181.36,101.72,112.35,76.13,44.07,7580.28,6522.43,1057.85,0.8604,0.1396,-1620.28,-3.83,restaurants_cafes,False
9005b0ac-6031-4a92-8a77-4443aba42721,2024-11,1727.86,195.4,223.75,55.21,132.33,71.83,0,0,210.7,193.9,79.51,60.34,95.3,42.31,7307.77,6401.96,905.81,0.876,0.124,-1347.77,-3.59,restaurants_cafes,False
9005b0ac-6031-4a92-8a77-4443aba42721,2024-12,1790.45,201.18,217.76,60.37,146.9,73.34,0,0,76.01,248.14,93.64,124.74,101.13,55.49,7408.48,6491.57,916.91,0.8762,0.1238,-1448.48,1.38,entertainment_hobbies,False
9005b0ac-6031-4a92-8a77-4443aba42721,2025-01,1791.23,169.88,417.6,60.21,153.04,78.71,0,0,102.85,320.49,101.08,96.51,108.39,55.77,7675.09,6472.4,1202.69,0.8433,0.1567,-1715.09,3.6,restaurants_cafes,False
9005b0ac-6031-4a92-8a77-4443aba42721,2025-02,1783.03,195.3,212.54,65.1,152.88,79.7,0,0,261.26,172.91,126.26,97.89,85.52,56.36,7508.08,6495.34,1012.74,0.8651,0.1349,-1548.08,-2.18,clothing_personal_care,False
9005b0ac-6031-4a92-8a77-4443aba42721,2025-03,1841.09,201.63,253.49,58.08,145.44,80.37,0,0,161.49,202.96,94.29,110.37,55.32,48.94,7472.8,6545.94,926.86,0.876,0.124,-1512.8,-0.47,restaurants_cafes,False
9005b0ac-6031-4a92-8a77-4443aba42721,2025-04,1836.86,207.31,168.39,57.82,145.18,74.72,0,0,113.01,153.31,101.85,97.76,95.47,66.71,7337.72,6541.22,796.5,0.8915,0.1085,-1377.72,-1.81,groceries,False
9005b0ac-6031-4a92-8a77-4443aba42721,2025-05,1777.19,200.21,735.63,58.58,171.57,68.83,0,0,205.02,473.16,166.18,170.3,95.41,91.17,8432.58,6495.71,1936.87,0.7703,0.2297,-2472.58,14.92,restaurants_cafes,False
9005b0ac-6031-4a92-8a77-4443aba42721,2025-06,1702.91,196.04,265.52,61.21,155.45,75.68,0,0,160.61,181.66,104.49,81.19,108.09,37.39,7349.57,6410.62,938.95,0.8722,0.1278,-1389.57,-12.84,restaurants_cafes,False
9005b0ac-6031-4a92-8a77-4443aba42721,2025-07,1795.55,208.15,155.14,64.0,145.29,72.85,0,0,150.12,164.0,78.49,96.43,111.95,63.39,7324.69,6505.17,819.52,0.8881,0.1119,-1364.69,-0.34,groceries,False
9005b0ac-6031-4a92-8a77-4443aba42721,2025-08,1848.95,176.36,577.3,63.48,151.84,76.39,0,0,287.75,262.01,156.17,170.78,148.5,30.45,8169.31,6536.35,1632.96,0.8001,0.1999,-2209.31,11.53,restaurants_cafes,False
82cdbbef-5cee-41ea-8a16-e58d9388da8b,2024-10,970.25,578.75,115.06,430.18,16.57,323.31,300,800,117.22,99.84,40.65,35.65,52.74,30.4,5016.6,4525.04,491.56,0.902,0.098,126.4,0.0,groceries,False
82cdbbef-5cee-41ea-8a16-e58d9388da8b,2024-10,968.26,637.35,86.08,450.84,18.06,290.8,300,800,174.49,117.96,69.04,94.54,82.73,52.43,5248.56,4571.29,677.27,0.871,0.129,-105.56,4.62,groceries,False
82cdbbef-5cee-41ea-8a16-e58d9388da8b,2024-11,952.65,551.85,157.31,399.54,17.31,312.89,300,800,316.14,184.68,112.84,106.89,124.42,55.93,5498.43,4440.22,1058.21,0.8075,0.1925,-355.43,4.76,groceries,False
82cdbbef-5cee-41ea-8a16-e58d9388da8b,2024-12,984.97,552.1,186.99,384.34,17.09,275.5,300,800,174.34,181.78,77.38,57.06,88.38,22.39,5208.3,4419.98,788.32,0.8486,0.1514,-65.3,-5.28,groceries,False
82cdbbef-5cee-41ea-8a16-e58d9388da8b,2025-01,954.17,617.86,125.47,449.84,15.75,305.93,300,800,89.43,96.29,29.02,44.93,82.22,16.76,5033.65,4549.53,484.12,0.9038,0.0962,109.35,-3.35,groceries,False
82cdbbef-5cee-41ea-8a16-e58d9388da8b,2025-02,1012.77,691.77,243.38,357.17,15.31,296.84,300,800,85.66,98.97,78.76,39.87,89.69,47.63,5263.8,4579.84,683.96,0.8701,0.1299,-120.8,4.57,groceries,False
82cdbbef-5cee-41ea-8a16-e58d9388da8b,2025-03,984.41,558.24,236.63,445.47,17.94,305.07,300,800,149.93,212.6,61.54,81.46,17.13,15.9,5292.3,4517.11,775.19,0.8535,0.1465,-149.3,0.54,groceries,False
82cdbbef-5cee-41ea-8a16-e58d9388da8b,2025-04,951.08,589.72,274.35,333.24,17.17,316.46,300,800,199.46,213.61,101.33,66.72,139.94,34.25,5443.31,4413.65,1029.66,0.8108,0.1892,-300.31,2.85,groceries,False
82cdbbef-5cee-41ea-8a16-e58d9388da8b,2025-05,983.59,508.82,349.03,347.13,17.55,315.16,300,800,99.02,184.34,97.21,48.74,45.72,40.62,5242.91,4378.23,864.68,0.8351,0.1649,-99.91,-3.68,groceries,False
82cdbbef-5cee-41ea-8a16-e58d9388da8b,2025-06,958.04,491.08,365.59,340.42,16.43,277.2,300,800,173.08,262.34,106.51,126.34,80.97,43.78,5447.76,4289.15,1158.61,0.7873,0.2127,-304.76,3.91,groceries,False
82cdbbef-5cee-41ea-8a16-e58d9388da8b,2025-07,953.47,591.12,269.99,361.76,15.44,310.0,300,800,292.25,234.36,105.49,59.8,98.93,56.23,5554.82,4437.77,1117.05,0.7989,0.2011,-411.82,1.97,groceries,False
82cdbbef-5cee-41ea-8a16-e58d9388da8b,2025-08,979.46,666.85,160.55,310.73,16.71,326.02,300,800,197.32,89.52,65.9,92.92,57.5,20.29,5189.75,4505.75,684.0,0.8682,0.1318,-46.75,-6.57,groceries,False
3d70cdcf-7817-409a-aef3-618619abf7a8,2024-10,1761.76,363.98,559.52,190.88,10.71,150.81,0,0,470.36,311.46,153.69,220.91,129.14,106.62,6209.54,4257.84,1951.7,0.6857,0.3143,4548.46,0.0,restaurants_cafes,True
3d70cdcf-7817-409a-aef3-618619abf7a8,2024-10,1840.87,425.26,910.76,284.53,10.47,145.87,0,0,532.05,298.68,191.71,262.02,247.28,127.72,7056.92,4486.7,2570.22,0.6358,0.3642,3701.08,13.65,restaurants_cafes,True
3d70cdcf-7817-409a-aef3-618619abf7a8,2024-11,1758.82,409.95,569.51,261.27,11.82,144.91,0,0,490.84,335.93,293.39,80.37,224.74,120.37,6481.62,4366.47,2115.15,0.6737,0.3263,4276.38,-8.15,restaurants_cafes,True
3d70cdcf-7817-409a-aef3-618619abf7a8,2024-12,1770.35,402.04,701.41,277.09,11.0,148.58,0,0,502.17,821.79,278.43,305.85,395.43,131.3,7525.14,4388.76,3136.38,0.5832,0.4168,3232.86,16.1,entertainment_hobbies,True
3d70cdcf-7817-409a-aef3-618619abf7a8,2025-01,1707.95,428.2,893.11,282.18,11.24,167.01,0,0,81.7,530.89,174.68,262.19,257.18,122.99,6699.02,4376.28,2322.74,0.6533,0.3467,4058.98,-10.98,restaurants_cafes,True
3d70cdcf-7817-409a-aef3-618619abf7a8,2025-02,1733.0,388.69,646.46,234.43,11.57,137.18,0,0,297.15,196.97,138.73,111.52,110.48,77.66,5863.54,4284.57,1578.97,0.7307,0.2693,4894.46,-12.47,restaurants_cafes,True
3d70cdcf-7817-409a-aef3-618619abf7a8,2025-03,1763.08,360.98,848.17,240.66,12.16,149.38,0,0,659.29,333.61,169.02,156.01,184.49,71.09,6727.64,4305.96,2421.68,0.64,0.36,4030.36,14.74,restaurants_cafes,True
3d70cdcf-7817-409a-aef3-618619abf7a8,2025-04,1779.23,367.96,1008.69,281.84,10.89,144.82,0,0,480.7,490.64,261.47,185.76,234.41,128.52,7154.63,4364.44,2790.19,0.61,0.39,3603.37,6.35,restaurants_cafes,True
3d70cdcf-7817-409a-aef3-618619abf7a8,2025-05,1754.35,423.9,436.9,232.63,11.74,161.26,0,0,482.69,242.4,185.81,268.13,253.84,137.15,6370.5,4363.58,2006.92,0.685,0.315,4387.5,-10.96,clothing_personal_care,True
3d70cdcf-7817-409a-aef3-618619abf7a8,2025-06,1735.25,435.23,971.95,249.6,10.79,151.22,0,0,589.3,291.48,193.35,99.17,308.05,134.94,6950.03,4361.79,2588.24,0.6276,0.3724,3807.97,9.1,restaurants_cafes,True
3d70cdcf-7817-409a-aef3-618619abf7a8,2025-07,1731.0,347.96,740.87,243.49,10.78,159.82,0,0,364.34,241.96,224.63,248.98,140.06,83.04,6316.63,4272.75,2043.88,0.6764,0.3236,4441.37,-9.11,restaurants_cafes,True
3d70cdcf-7817-409a-aef3-618619abf7a8,2025-08,1798.0,366.64,583.23,226.0,10.68,161.2,0,0,701.24,547.56,194.02,183.01,148.85,143.89,6844.02,4342.22,2501.8,0.6345,0.3655,3913.98,8.35,clothing_personal_care,True
e1e6b113-b964-4d89-bf3c-7167fe3b5083,2024-10,2253.2,616.28,378.33,367.19,31.83,595.46,150,400,396.94,371.15,152.03,251.0,131.42,90.71,16714.26,14942.68,1771.58,0.894,0.106,-8103.26,0.0,groceries,False
e1e6b113-b964-4d89-bf3c-7167fe3b5083,2024-10,2272.07,562.57,786.23,416.64,33.15,586.99,150,400,174.34,505.34,160.6,196.56,198.73,105.98,17077.92,14950.14,2127.78,0.8754,0.1246,-8466.92,2.18,restaurants_cafes,False
e1e6b113-b964-4d89-bf3c-7167fe3b5083,2024-11,2176.59,600.69,598.32,405.02,30.64,578.78,150,400,558.77,311.95,238.6,78.92,273.02,148.52,17078.54,14870.44,2208.1,0.8707,0.1293,-8467.54,0.0,groceries,False
e1e6b113-b964-4d89-bf3c-7167fe3b5083,2024-12,2247.88,512.02,400.87,341.68,29.87,616.84,150,400,362.84,478.18,195.53,155.24,188.83,105.24,16713.74,14827.01,1886.73,0.8871,0.1129,-8102.74,-2.14,groceries,False
e1e6b113-b964-4d89-bf3c-7167fe3b5083,2025-01,2150.5,466.5,388.25,420.99,31.38,567.49,150,400,669.5,286.35,249.4,201.98,290.77,106.76,16908.59,14715.58,2193.01,0.8703,0.1297,-8297.59,1.17,clothing_personal_care,False
e1e6b113-b964-4d89-bf3c-7167fe3b5083,2025-02,2163.16,434.16,494.46,390.61,33.65,573.97,150,400,373.67,462.37,288.09,185.68,208.64,142.21,16829.39,14674.27,2155.12,0.8719,0.1281,-8218.39,-0.47,restaurants_cafes,False
e1e6b113-b964-4d89-bf3c-7167fe3b5083,2025-03,2166.6,416.51,419.39,321.0,30.39,523.95,150,400,587.38,402.17,232.43,225.75,209.26,94.22,16707.77,14537.17,2170.6,0.8701,0.1299,-8096.77,-0.72,clothing_personal_care,False
e1e6b113-b964-4d89-bf3c-7167fe3b5083,2025-04,2254.17,607.43,404.97,432.55,34.19,551.25,150,400,539.06,478.17,151.78,319.51,308.29,116.71,17276.8,14958.31,2318.49,0.8658,0.1342,-8665.8,3.41,groceries,False
e1e6b113-b964-4d89-bf3c-7167fe3b5083,2025-05,2312.41,445.58,235.43,371.0,31.53,527.32,150,400,372.19,411.21,201.58,197.49,141.18,147.37,16473.01,14766.56,1706.45,0.8964,0.1036,-7862.01,-4.65,groceries,False
e1e6b113-b964-4d89-bf3c-7167fe3b5083,2025-06,2137.04,401.27,695.2,377.26,33.89,580.17,150,400,301.55,379.7,168.56,224.56,138.44,76.17,16592.53,14608.35,1984.18,0.8804,0.1196,-7981.53,0.73,restaurants_cafes,False
e1e6b113-b964-4d89-bf3c-7167fe3b5083,2025-07,2254.19,622.17,447.45,368.97,32.01,544.23,150,400,335.98,228.52,155.44,152.94,144.23,96.3,16461.15,14900.29,1560.86,0.9052,0.0948,-7850.15,-0.79,groceries,False
e1e6b113-b964-4d89-bf3c-7167fe3b5083,2025-08,2148.94,552.57,285.39,334.15,29.25,575.4,150,400,313.42,196.56,165.35,142.52,238.57,86.9,16147.74,14719.03,1428.71,0.9115,0.0885,-7536.74,-1.9,groceries,False
735326c6-af2d-423c-9f8e-a41700edc366,2024-10,2242.26,691.12,154.41,96.69,77.75,365.46,450,1200,100.03,53.14,39.79,40.55,51.03,15.63,5889.99,5435.41,454.58,0.9228,0.0772,7675.01,0.0,groceries,True
735326c6-af2d-423c-9f8e-a41700edc366,2024-10,2245.92,733.27,118.99,122.15,85.94,363.9,450,1200,65.18,71.58,37.13,42.19,63.39,13.45,5925.22,5513.31,411.91,0.9305,0.0695,7639.78,0.6,groceries,True
735326c6-af2d-423c-9f8e-a41700edc366,2024-11,2241.21,808.5,104.08,103.0,93.73,358.31,450,1200,127.79,142.43,49.23,66.64,44.51,24.86,6126.42,5566.88,559.54,0.9087,0.0913,7438.58,3.4,groceries,True
735326c6-af2d-423c-9f8e-a41700edc366,2024-12,2235.51,681.49,95.91,115.5,88.88,368.41,450,1200,180.71,121.88,68.71,89.18,77.48,30.81,6116.6,5451.92,664.68,0.8913,0.1087,7448.4,-0.16,groceries,True
735326c6-af2d-423c-9f8e-a41700edc366,2025-01,2200.44,799.92,64.66,92.14,92.61,363.25,450,1200,127.52,92.01,51.0,35.12,67.64,28.25,5976.69,5510.49,466.2,0.922,0.078,7588.31,-2.29,groceries,True
735326c6-af2d-423c-9f8e-a41700edc366,2025-02,2215.31,563.64,177.3,121.69,93.38,391.15,450,1200,113.72,30.88,62.2,61.91,63.75,30.34,5887.4,5347.3,540.1,0.9083,0.0917,7677.6,-1.49,groceries,True
735326c6-af2d-423c-9f8e-a41700edc366,2025-03,2242.62,670.21,156.9,92.69,84.29,369.3,450,1200,87.6,100.36,43.38,78.35,74.28,20.68,5982.79,5421.24,561.55,0.9061,0.0939,7582.21,1.62,groceries,True
735326c6-af2d-423c-9f8e-a41700edc366,2025-04,2170.81,749.81,190.42,107.67,87.37,382.2,450,1200,4.04,134.7,58.68,39.67,45.21,30.11,5962.82,5459.99,502.83,0.9157,0.0843,7602.18,-0.33,groceries,True
735326c6-af2d-423c-9f8e-a41700edc366,2025-05,2276.93,709.67,107.03,104.3,87.22,413.73,450,1200,168.06,130.36,72.64,104.35,66.99,46.7,6250.11,5553.98,696.13,0.8886,0.1114,7314.89,4.82,groceries,True
735326c6-af2d-423c-9f8e-a41700edc366,2025-06,2277.14,581.89,118.81,107.32,78.13,380.2,450,1200,93.61,110.62,50.35,47.82,33.64,31.28,5872.94,5386.81,486.13,0.9172,0.0828,7692.06,-6.03,groceries,True
735326c6-af2d-423c-9f8e-a41700edc366,2025-07,2242.62,667.78,138.63,108.03,94.29,359.28,450,1200,89.82,82.75,45.74,30.67,55.78,23.81,5901.33,5434.13,467.2,0.9208,0.0792,7663.67,0.48,groceries,True
735326c6-af2d-423c-9f8e-a41700edc366,2025-08,2217.8,783.97,203.47,119.37,88.05,359.08,450,1200,196.65,116.05,64.03,21.74,27.35,29.77,6189.46,5530.4,659.06,0.8935,0.1065,7375.54,4.88,groceries,True
9e63bc39-e3a0-419d-8884-a1bad8fb72de,2024-10,1129.39,232.77,384.93,330.14,33.51,79.59,0,0,207.67,184.73,113.64,39.38,161.22,36.43,4201.38,3073.38,1128.0,0.7315,0.2685,1225.62,0.0,restaurants_cafes,False
9e63bc39-e3a0-419d-8884-a1bad8fb72de,2024-10,1080.28,172.85,300.43,303.59,31.68,75.4,0,0,263.77,166.69,89.31,62.24,26.04,43.9,3884.16,2931.78,952.38,0.7548,0.2452,1542.84,-7.55,restaurants_cafes,False
9e63bc39-e3a0-419d-8884-a1bad8fb72de,2024-11,1086.91,166.93,432.67,360.62,31.94,73.3,0,0,261.16,276.52,132.74,154.72,182.13,112.7,4540.32,2987.68,1552.64,0.658,0.342,886.68,16.89,restaurants_cafes,False
9e63bc39-e3a0-419d-8884-a1bad8fb72de,2024-12,1128.75,205.56,370.53,290.39,34.74,72.95,0,0,152.09,178.88,77.43,62.66,146.66,34.32,4022.94,3000.37,1022.57,0.7458,0.2542,1404.06,-11.4,restaurants_cafes,False
9e63bc39-e3a0-419d-8884-a1bad8fb72de,2025-01,1091.46,196.79,378.21,357.62,36.13,73.15,0,0,172.62,150.22,95.56,102.53,132.63,35.14,4090.04,3023.13,1066.91,0.7391,0.2609,1336.96,1.67,restaurants_cafes,False
9e63bc39-e3a0-419d-8884-a1bad8fb72de,2025-02,1104.46,210.23,447.64,343.85,32.76,77.0,0,0,230.33,295.41,95.37,131.34,99.55,73.56,4409.48,3036.28,1373.2,0.6886,0.3114,1017.52,7.81,restaurants_cafes,False
9e63bc39-e3a0-419d-8884-a1bad8fb72de,2025-03,1119.01,185.99,555.27,302.01,33.75,71.99,0,0,434.01,211.21,140.01,72.72,113.81,72.71,4580.47,2980.73,1599.74,0.6507,0.3493,846.53,3.88,restaurants_cafes,False
9e63bc39-e3a0-419d-8884-a1bad8fb72de,2025-04,1146.57,210.94,556.04,388.64,33.32,72.16,0,0,286.62,330.15,165.8,202.08,169.44,105.11,4934.85,3119.61,1815.24,0.6322,0.3678,492.15,7.74,restaurants_cafes,False
9e63bc39-e3a0-419d-8884-a1bad8fb72de,2025-05,1090.11,212.26,407.71,324.78,36.15,68.25,0,0,241.56,189.75,90.9,64.38,81.93,43.24,4119.0,2999.53,1119.47,0.7282,0.2718,1308.0,-16.53,restaurants_cafes,False
9e63bc39-e3a0-419d-8884-a1bad8fb72de,2025-06,1125.05,222.91,299.55,319.79,33.74,76.22,0,0,142.76,435.42,156.52,110.72,97.94,75.15,4363.75,3045.69,1318.06,0.698,0.302,1063.25,5.94,entertainment_hobbies,False
9e63bc39-e3a0-419d-8884-a1bad8fb72de,2025-07,1051.77,196.42,378.71,282.22,31.19,78.96,0,0,261.31,190.37,126.66,122.99,155.88,69.4,4213.86,2908.54,1305.32,0.6902,0.3098,1213.14,-3.43,restaurants_cafes,False
9e63bc39-e3a0-419d-8884-a1bad8fb72de,2025-08,1121.86,217.22,385.36,278.64,34.5,78.05,0,0,268.62,354.13,132.42,144.81,120.71,93.18,4497.48,2998.25,1499.23,0.6667,0.3333,929.52,6.73,restaurants_cafes,False
def1d6ee-1506-4c10-b09a-bcf7eacbe574,2024-10,2576.08,478.81,191.7,101.72,187.82,159.67,0,0,151.75,202.97,83.1,93.14,64.48,31.59,4757.94,3939.21,818.73,0.8279,0.1721,602.06,0.0,groceries,False
def1d6ee-1506-4c10-b09a-bcf7eacbe574,2024-10,2669.2,390.13,224.51,95.01,170.68,144.68,0,0,133.47,17.03,72.45,67.24,76.8,28.98,4525.29,3904.81,620.48,0.8629,0.1371,834.71,-4.89,groceries,False
def1d6ee-1506-4c10-b09a-bcf7eacbe574,2024-11,2668.6,412.47,262.31,88.76,165.08,145.12,0,0,141.89,247.19,81.43,70.14,98.17,41.42,4857.69,3915.14,942.55,0.806,0.194,502.31,7.35,groceries,False
def1d6ee-1506-4c10-b09a-bcf7eacbe574,2024-12,2575.62,415.28,191.14,91.67,187.93,143.49,0,0,144.27,146.44,80.35,70.61,98.01,41.0,4620.92,3849.1,771.82,0.833,0.167,739.08,-4.87,groceries,False
def1d6ee-1506-4c10-b09a-bcf7eacbe574,2025-01,2725.12,412.11,191.25,98.96,172.71,160.96,0,0,213.77,192.87,86.96,56.72,118.02,62.69,4927.25,4004.97,922.28,0.8128,0.1872,432.75,6.63,groceries,False
def1d6ee-1506-4c10-b09a-bcf7eacbe574,2025-02,2568.24,476.63,271.57,79.21,177.22,147.87,0,0,251.1,185.0,92.4,105.88,106.72,48.29,4945.24,3884.28,1060.96,0.7855,0.2145,414.76,0.37,groceries,False
def1d6ee-1506-4c10-b09a-bcf7eacbe574,2025-03,2572.24,380.82,349.45,91.23,176.48,149.14,0,0,149.3,206.92,100.77,107.04,120.49,34.05,4873.04,3805.02,1068.02,0.7808,0.2192,486.96,-1.46,groceries,False
def1d6ee-1506-4c10-b09a-bcf7eacbe574,2025-04,2571.87,466.56,183.15,112.39,178.06,144.26,0,0,122.15,172.41,63.69,58.84,109.28,46.22,4663.99,3908.25,755.74,0.838,0.162,696.01,-4.29,groceries,False
def1d6ee-1506-4c10-b09a-bcf7eacbe574,2025-05,2584.53,418.14,366.07,95.75,174.49,165.58,0,0,115.37,289.94,106.24,51.54,53.89,33.34,4889.99,3873.6,1016.39,0.7921,0.2079,470.01,4.85,groceries,False
def1d6ee-1506-4c10-b09a-bcf7eacbe574,2025-06,2597.37,392.68,92.11,108.08,192.1,145.53,0,0,151.23,168.81,96.98,148.29,110.94,35.7,4674.93,3870.87,804.06,0.828,0.172,685.07,-4.4,groceries,False
def1d6ee-1506-4c10-b09a-bcf7eacbe574,2025-07,2595.7,399.14,394.3,102.76,172.17,146.62,0,0,212.25,146.7,102.54,132.28,61.33,52.73,4953.63,3851.5,1102.13,0.7775,0.2225,406.37,5.96,groceries,False
def1d6ee-1506-4c10-b09a-bcf7eacbe574,2025-08,2662.41,403.07,177.21,98.8,196.27,159.05,0,0,101.68,208.46,98.4,81.38,19.19,50.73,4691.76,3954.71,737.05,0.8429,0.1571,668.24,-5.29,groceries,False
6aab09d6-fbdd-48b4-9b4a-89c8131a0398,2024-10,2020.87,174.42,14.32,120.69,134.97,73.96,0,0,329.41,391.68,132.59,139.59,119.57,60.6,6609.73,5421.97,1187.76,0.8203,0.1797,-1460.73,0.0,entertainment_hobbies,False
6aab09d6-fbdd-48b4-9b4a-89c8131a0398,2024-10,2061.6,183.28,671.02,147.19,139.76,69.74,0,0,287.4,254.87,151.3,141.82,160.2,94.56,7259.8,5498.63,1761.17,0.7574,0.2426,-2110.8,9.84,restaurants_cafes,False
6aab09d6-fbdd-48b4-9b4a-89c8131a0398,2024-11,2081.42,213.65,503.46,148.59,141.48,74.99,0,0,261.75,248.15,143.28,90.66,172.87,91.83,7069.19,5557.19,1512.0,0.7861,0.2139,-1920.19,-2.63,restaurants_cafes,False
6aab09d6-fbdd-48b4-9b4a-89c8131a0398,2024-12,2046.96,212.82,381.96,121.26,121.3,77.7,0,0,198.53,211.75,114.95,106.88,147.71,65.84,6704.72,5477.1,1227.62,0.8169,0.1831,-1555.72,-5.16,restaurants_cafes,False
6aab09d6-fbdd-48b4-9b4a-89c8131a0398,2025-01,2002.04,185.65,425.69,158.84,132.18,77.44,0,0,217.88,321.26,126.57,123.19,186.39,94.95,6949.14,5453.21,1495.93,0.7847,0.2153,-1800.14,3.65,restaurants_cafes,False
6aab09d6-fbdd-48b4-9b4a-89c8131a0398,2025-02,2034.78,210.62,286.35,159.75,148.04,74.9,0,0,400.23,355.36,145.91,138.63,113.93,101.02,7066.58,5525.15,1541.43,0.7819,0.2181,-1917.58,1.69,clothing_personal_care,False
6aab09d6-fbdd-48b4-9b4a-89c8131a0398,2025-03,2046.61,194.96,623.5,135.1,135.82,68.79,0,0,394.79,254.63,134.06,110.09,115.02,85.32,7195.75,5478.34,1717.41,0.7613,0.2387,-2046.75,1.83,restaurants_cafes,False
6aab09d6-fbdd-48b4-9b4a-89c8131a0398,2025-04,1979.79,202.69,337.97,151.66,132.73,75.52,0,0,73.89,209.93,114.51,146.19,100.35,64.44,6486.73,5439.45,1047.28,0.8386,0.1614,-1337.73,-9.85,restaurants_cafes,False
6aab09d6-fbdd-48b4-9b4a-89c8131a0398,2025-05,2037.34,191.91,482.2,118.25,128.52,71.43,0,0,351.61,247.6,145.59,94.74,110.73,60.94,6937.92,5444.51,1493.41,0.7847,0.2153,-1788.92,6.96,restaurants_cafes,False
6aab09d6-fbdd-48b4-9b4a-89c8131a0398,2025-06,1950.56,200.54,445.39,148.96,125.42,67.8,0,0,323.41,344.64,155.02,191.05,236.57,88.42,7174.84,5390.34,1784.5,0.7513,0.2487,-2025.84,3.41,restaurants_cafes,False
6aab09d6-fbdd-48b4-9b4a-89c8131a0398,2025-07,2032.26,184.3,237.89,168.63,126.67,74.0,0,0,70.64,381.8,150.84,139.33,61.4,46.43,6571.25,5482.92,1088.33,0.8344,0.1656,-1422.25,-8.41,entertainment_hobbies,False
6aab09d6-fbdd-48b4-9b4a-89c8131a0398,2025-08,1976.52,156.99,243.75,153.2,135.41,74.62,0,0,126.68,352.35,130.19,174.09,120.37,47.35,6588.58,5393.8,1194.78,0.8187,0.1813,-1439.58,0.26,entertainment_hobbies,False
91074a04-8f7c-44b0-a63f-481b3d379840,2024-10,721.55,231.41,466.43,294.9,26.75,77.31,0,0,268.68,238.07,140.53,71.01,170.75,59.63,7274.96,5859.86,1415.1,0.8055,0.1945,-4231.96,0.0,restaurants_cafes,False
91074a04-8f7c-44b0-a63f-481b3d379840,2024-10,742.08,204.5,256.81,307.74,25.84,75.04,0,0,190.85,218.95,129.33,82.22,90.43,36.14,6867.87,5863.14,1004.73,0.8537,0.1463,-3824.87,-5.6,restaurants_cafes,False
91074a04-8f7c-44b0-a63f-481b3d379840,2024-11,735.9,199.57,378.8,319.45,28.84,73.2,0,0,220.88,163.46,87.07,87.07,85.21,63.6,6950.99,5864.9,1086.09,0.8438,0.1562,-3907.99,1.21,restaurants_cafes,False
91074a04-8f7c-44b0-a63f-481b3d379840,2024-12,712.15,180.58,358.74,316.06,26.47,78.3,0,0,282.84,211.15,121.23,169.81,93.75,62.12,7121.14,5821.5,1299.64,0.8175,0.1825,-4078.14,2.45,restaurants_cafes,False
91074a04-8f7c-44b0-a63f-481b3d379840,2025-01,712.18,185.11,304.04,281.51,26.22,74.99,0,0,265.68,138.34,118.71,97.5,52.04,54.4,6818.66,5787.95,1030.71,0.8488,0.1512,-3775.66,-4.25,restaurants_cafes,False
91074a04-8f7c-44b0-a63f-481b3d379840,2025-02,737.78,218.46,292.37,310.1,27.53,76.25,0,0,161.37,222.83,109.98,125.43,92.97,30.96,6913.97,5878.06,1035.91,0.8502,0.1498,-3870.97,1.4,restaurants_cafes,False
91074a04-8f7c-44b0-a63f-481b3d379840,2025-03,717.45,194.01,250.97,273.36,27.46,74.96,0,0,211.64,279.98,82.96,102.61,104.39,34.73,6862.46,5795.18,1067.28,0.8445,0.1555,-3819.46,-0.75,entertainment_hobbies,False
91074a04-8f7c-44b0-a63f-481b3d379840,2025-04,727.09,222.15,77.41,298.56,27.15,75.38,0,0,137.23,103.54,72.14,20.71,91.37,47.32,6407.99,5858.27,549.72,0.9142,0.0858,-3364.99,-6.62,groceries,False
91074a04-8f7c-44b0-a63f-481b3d379840,2025-05,728.64,198.06,89.58,206.86,25.14,76.86,0,0,94.42,38.82,62.0,51.88,59.6,11.75,6151.55,5743.5,408.05,0.9337,0.0663,-3108.55,-4.0,groceries,False
91074a04-8f7c-44b0-a63f-481b3d379840,2025-06,711.42,194.11,236.28,308.56,23.01,69.13,0,0,178.12,125.91,91.11,78.12,85.59,25.95,6635.25,5814.17,821.08,0.8763,0.1237,-3592.25,7.86,restaurants_cafes,False
91074a04-8f7c-44b0-a63f-481b3d379840,2025-07,712.9,211.5,403.74,302.42,23.72,78.41,0,0,163.16,201.73,115.65,125.27,93.2,55.76,6995.4,5836.89,1158.51,0.8344,0.1656,-3952.4,5.43,restaurants_cafes,False
91074a04-8f7c-44b0-a63f-481b3d379840,2025-08,702.2,166.1,101.95,247.19,25.82,69.75,0,0,243.21,273.02,92.55,104.72,194.89,47.16,6776.5,5719.0,1057.5,0.8439,0.1561,-3733.5,-3.13,entertainment_hobbies,False
